artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Brandy,Have You Ever?,0.698,0.533,2,-6.246,1,0.0437,0.542,0,0.333,0.275,134.001,audio_features,6tBD4yjOf9P8rWwUlXdJFm,spotify:track:6tBD4yjOf9P8rWwUlXdJFm,https://api.spotify.com/v1/tracks/6tBD4yjOf9P8rWwUlXdJFm,https://api.spotify.com/v1/audio-analysis/6tBD4yjOf9P8rWwUlXdJFm,273440,4
Debbie Gibson,Lost in Your Eyes,0.512,0.588,7,-8.591,1,0.0276,0.335,0.000806,0.0963,0.242,144.521,audio_features,6PMDILZiYo4YzMBbE0dGK9,spotify:track:6PMDILZiYo4YzMBbE0dGK9,https://api.spotify.com/v1/tracks/6PMDILZiYo4YzMBbE0dGK9,https://api.spotify.com/v1/audio-analysis/6PMDILZiYo4YzMBbE0dGK9,215147,4
Rosemary Clooney,Come On-a My House,0.527,0.633,10,-8.56,0,0.114,0.826,0,0.422,0.961,183.174,audio_features,3GVyT9fBXuEkGs1STo2WHZ,spotify:track:3GVyT9fBXuEkGs1STo2WHZ,https://api.spotify.com/v1/tracks/3GVyT9fBXuEkGs1STo2WHZ,https://api.spotify.com/v1/audio-analysis/3GVyT9fBXuEkGs1STo2WHZ,116933,4
Glenn Miller,When You Wish Upon a Star,0.433,0.211,3,-12.131,1,0.0288,0.958,0.0273,0.579,0.402,104.793,audio_features,0uqyI0sT4CJeNHt1rUuSBt,spotify:track:0uqyI0sT4CJeNHt1rUuSBt,https://api.spotify.com/v1/tracks/0uqyI0sT4CJeNHt1rUuSBt,https://api.spotify.com/v1/audio-analysis/0uqyI0sT4CJeNHt1rUuSBt,170467,4
The Fray,Over My Head (Cable Car),0.592,0.729,8,-4.156,1,0.0448,0.022,0,0.0653,0.709,116.03,audio_features,1N62wozuHCvczCkY4QidpP,spotify:track:1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,236267,4
Tasmin Archer,Sleeping Satellite,0.6,0.824,5,-9.864,0,0.027,0.171,0.000225,0.258,0.749,96.075,audio_features,3WSyYBhLZRLbQo2tJgFvSR,spotify:track:3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/tracks/3WSyYBhLZRLbQo2tJgFvSR,https://api.spotify.com/v1/audio-analysis/3WSyYBhLZRLbQo2tJgFvSR,281853,4
Tracy Chapman,Give Me One Reason,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,audio_features,4vDBJeeQCbhP9FaPPMsYkY,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY,268333,4
Billy Paul,Me & Mrs Jones,0.294,0.528,8,-10.01,1,0.0471,0.234,0,0.147,0.452,200.813,audio_features,6Ro2z4RtAUew9Kz2HZWZUi,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/tracks/6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/audio-analysis/6Ro2z4RtAUew9Kz2HZWZUi,284907,3
Bob Marley,"No Woman, No Cry",0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
The Bay City Rollers,Saturday Night,0.57,0.82,7,-7.42,1,0.0549,0.194,0,0.84,0.575,140.226,audio_features,5pghZ41vGenJiwxhFEsxg3,spotify:track:5pghZ41vGenJiwxhFEsxg3,https://api.spotify.com/v1/tracks/5pghZ41vGenJiwxhFEsxg3,https://api.spotify.com/v1/audio-analysis/5pghZ41vGenJiwxhFEsxg3,169869,4
Ritchie Valens,La Bamba,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,audio_features,2aEeghgUcnu75tzcolFMfs,spotify:track:2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/tracks/2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/audio-analysis/2aEeghgUcnu75tzcolFMfs,126960,4
The Police,Message in a Bottle,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO,290280,4
Duran Duran,Hungry Like the Wolf,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4
Elton John,Island Girl,0.701,0.895,10,-8.489,1,0.0616,0.115,1.34e-06,0.257,0.415,139.915,audio_features,2u3UJ9KyduTnbi9yUVGYfW,spotify:track:2u3UJ9KyduTnbi9yUVGYfW,https://api.spotify.com/v1/tracks/2u3UJ9KyduTnbi9yUVGYfW,https://api.spotify.com/v1/audio-analysis/2u3UJ9KyduTnbi9yUVGYfW,222093,4
Scatman John,Scatman's World,0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,audio_features,623rRTKwGmgjH6sjE9uWLh,spotify:track:623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/tracks/623rRTKwGmgjH6sjE9uWLh,https://api.spotify.com/v1/audio-analysis/623rRTKwGmgjH6sjE9uWLh,215973,4
Frankie Carle,Rumors Are Flying,0.332,0.204,11,-15.557,1,0.0437,0.951,0.00252,0.638,0.377,72.355,audio_features,7AoGplARvZSMmwYrsWjSfy,spotify:track:7AoGplARvZSMmwYrsWjSfy,https://api.spotify.com/v1/tracks/7AoGplARvZSMmwYrsWjSfy,https://api.spotify.com/v1/audio-analysis/7AoGplARvZSMmwYrsWjSfy,183133,4
Billy Ocean,Caribbean Queen (No More Love On the Run),0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,audio_features,4JEylZNW8SbO4zUyfVrpb7,spotify:track:4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/tracks/4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/audio-analysis/4JEylZNW8SbO4zUyfVrpb7,244427,4
Donna Summer,She Works Hard For the Money,0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,audio_features,3FlOciKDqFlTMPeC7t92Qy,spotify:track:3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/tracks/3FlOciKDqFlTMPeC7t92Qy,https://api.spotify.com/v1/audio-analysis/3FlOciKDqFlTMPeC7t92Qy,320840,4
The Tokens,The Lion Sleeps Tonight,0.321,0.474,5,-9.383,1,0.0348,0.743,0,0.204,0.804,121.199,audio_features,2F4FNcz68howQWD4zaGJSi,spotify:track:2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4
Dave Clark Five,Glad All Over,0.462,0.803,2,-8.357,1,0.0585,0.152,0,0.0788,0.896,137.789,audio_features,2w8oMeJjXn1KTnU2fr9eFB,spotify:track:2w8oMeJjXn1KTnU2fr9eFB,https://api.spotify.com/v1/tracks/2w8oMeJjXn1KTnU2fr9eFB,https://api.spotify.com/v1/audio-analysis/2w8oMeJjXn1KTnU2fr9eFB,163327,4
Lil' Wayne,Lollipop,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4
Gene Chandler,Duke of Earl,0.422,0.28,5,-11.277,1,0.0365,0.824,0,0.297,0.496,100.839,audio_features,6Hy22YDN9HJMRlJP1LwnJy,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/audio-analysis/6Hy22YDN9HJMRlJP1LwnJy,147841,4
Frank Sinatra,Three Coins in the Fountain,0.154,0.118,0,-16.656,1,0.0345,0.864,4.22e-05,0.353,0.222,66.938,audio_features,2LnTydfDh8VOvJH7cSLqjS,spotify:track:2LnTydfDh8VOvJH7cSLqjS,https://api.spotify.com/v1/tracks/2LnTydfDh8VOvJH7cSLqjS,https://api.spotify.com/v1/audio-analysis/2LnTydfDh8VOvJH7cSLqjS,225427,3
Smash Mouth,All Star,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373,4
Faith Hill,Breathe,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,audio_features,3y4LxiYMgDl4RethdzpmNe,spotify:track:3y4LxiYMgDl4RethdzpmNe,https://api.spotify.com/v1/tracks/3y4LxiYMgDl4RethdzpmNe,https://api.spotify.com/v1/audio-analysis/3y4LxiYMgDl4RethdzpmNe,250547,4
Roy Orbison,It's Over,0.462,0.319,0,-12.448,1,0.0255,0.74,0.000758,0.0803,0.489,89.672,audio_features,3HZMEIZY9Z6GdhPaG5bAK2,spotify:track:3HZMEIZY9Z6GdhPaG5bAK2,https://api.spotify.com/v1/tracks/3HZMEIZY9Z6GdhPaG5bAK2,https://api.spotify.com/v1/audio-analysis/3HZMEIZY9Z6GdhPaG5bAK2,181667,4
Usher,U Remind Me,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,audio_features,2QsZVnbWVSjKMXK6K3uRBL,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,https://api.spotify.com/v1/audio-analysis/2QsZVnbWVSjKMXK6K3uRBL,266893,4
David Dundas,Jeans On,0.864,0.549,7,-9.741,1,0.0555,0.781,0.0143,0.0996,0.718,105.045,audio_features,0uN4g8yIAUpbyjcLhn79t7,spotify:track:0uN4g8yIAUpbyjcLhn79t7,https://api.spotify.com/v1/tracks/0uN4g8yIAUpbyjcLhn79t7,https://api.spotify.com/v1/audio-analysis/0uN4g8yIAUpbyjcLhn79t7,199933,4
Bill Haley & his Comets,"Shake, Rattle & Roll",0.662,0.794,5,-6.942,1,0.152,0.206,0,0.149,0.841,168.106,audio_features,5z2Gef9D3UgRquZXe7UUW4,spotify:track:5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/tracks/5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/audio-analysis/5z2Gef9D3UgRquZXe7UUW4,149467,3
Foreigner,Urgent,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,audio_features,08onVqQ8YicJ98Ycm1qoLf,spotify:track:08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/tracks/08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/audio-analysis/08onVqQ8YicJ98Ycm1qoLf,271200,4
The Detroit Spinners,Working My Way Back to You,0.837,0.703,9,-9.385,0,0.0415,0.415,2.73e-05,0.153,0.914,121.556,audio_features,1wouF9mtyiwZDYiq5YElaq,spotify:track:1wouF9mtyiwZDYiq5YElaq,https://api.spotify.com/v1/tracks/1wouF9mtyiwZDYiq5YElaq,https://api.spotify.com/v1/audio-analysis/1wouF9mtyiwZDYiq5YElaq,245480,4
Faithless,Insomnia,0.71,0.757,7,-10.636,1,0.0302,0.0352,0.00306,0.138,0.492,127.107,audio_features,7gWc0QEt2hoIkMv3XxPY1T,spotify:track:7gWc0QEt2hoIkMv3XxPY1T,https://api.spotify.com/v1/tracks/7gWc0QEt2hoIkMv3XxPY1T,https://api.spotify.com/v1/audio-analysis/7gWc0QEt2hoIkMv3XxPY1T,213547,4
Guns n' Roses,Paradise City,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4
Abba,One of Us,0.646,0.388,7,-15.264,1,0.0388,0.495,0.000634,0.0673,0.854,82.216,audio_features,6zgtBUEkAfilJ2YEOvNexR,spotify:track:6zgtBUEkAfilJ2YEOvNexR,https://api.spotify.com/v1/tracks/6zgtBUEkAfilJ2YEOvNexR,https://api.spotify.com/v1/audio-analysis/6zgtBUEkAfilJ2YEOvNexR,237720,4
Sheryl Crow,Strong Enough,0.58,0.265,2,-15.267,1,0.0317,0.796,0.00019,0.11,0.583,154.595,audio_features,25IRjWUZ60n7KXxcB4DiX9,spotify:track:25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/tracks/25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/audio-analysis/25IRjWUZ60n7KXxcB4DiX9,189827,3
Bill Withers,Ain't No Sunshine,0.594,0.789,9,-7.678,0,0.504,0.0742,0.00136,0.172,0.443,75.252,audio_features,5Y6c7TRTceWR7HPYtXYC6Z,spotify:track:5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/tracks/5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/audio-analysis/5Y6c7TRTceWR7HPYtXYC6Z,186629,4
The Crystals,Then He Kissed Me,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,audio_features,7jeOETwLUP84mPQzxlD5nh,spotify:track:7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/tracks/7jeOETwLUP84mPQzxlD5nh,https://api.spotify.com/v1/audio-analysis/7jeOETwLUP84mPQzxlD5nh,158685,4
Amerie,1 Thing,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,audio_features,1mnqraQ8oV8MX92rdOFLWW,spotify:track:1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/tracks/1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/audio-analysis/1mnqraQ8oV8MX92rdOFLWW,238760,5
Shania Twain,Man! I Feel Like a Woman!,0.657,0.639,10,-7.527,1,0.0412,0.581,0,0.278,0.674,124.882,audio_features,6sxptembJVty4sNtcPMAVz,spotify:track:6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/tracks/6sxptembJVty4sNtcPMAVz,https://api.spotify.com/v1/audio-analysis/6sxptembJVty4sNtcPMAVz,234493,4
Eddy Howard,To Each His Own,0.344,0.0596,3,-16.766,1,0.0394,0.947,5.95e-05,0.181,0.15,81.037,audio_features,4xRdYnoXKNDPPrEicGPGCe,spotify:track:4xRdYnoXKNDPPrEicGPGCe,https://api.spotify.com/v1/tracks/4xRdYnoXKNDPPrEicGPGCe,https://api.spotify.com/v1/audio-analysis/4xRdYnoXKNDPPrEicGPGCe,184293,4
Hall & Oates,Kiss On My List,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,audio_features,7cDzJyC95jtGO9zAeZsWOg,spotify:track:7cDzJyC95jtGO9zAeZsWOg,https://api.spotify.com/v1/tracks/7cDzJyC95jtGO9zAeZsWOg,https://api.spotify.com/v1/audio-analysis/7cDzJyC95jtGO9zAeZsWOg,264987,4
The Seekers,The Carnival is Over,0.422,0.398,2,-10.291,1,0.0266,0.348,0,0.177,0.468,75.513,audio_features,4rtnLe7BMoqxUj4Y8Wgqf6,spotify:track:4rtnLe7BMoqxUj4Y8Wgqf6,https://api.spotify.com/v1/tracks/4rtnLe7BMoqxUj4Y8Wgqf6,https://api.spotify.com/v1/audio-analysis/4rtnLe7BMoqxUj4Y8Wgqf6,192853,3
Aerosmith,Jaded,0.517,0.89,9,-4.033,1,0.0539,0.005,1.47e-05,0.0824,0.632,118.009,audio_features,4iihDHIoKZdOeOW1kFDUtR,spotify:track:4iihDHIoKZdOeOW1kFDUtR,https://api.spotify.com/v1/tracks/4iihDHIoKZdOeOW1kFDUtR,https://api.spotify.com/v1/audio-analysis/4iihDHIoKZdOeOW1kFDUtR,214333,4
Tom Cochrane,Life is a Highway,0.683,0.897,5,-3.455,1,0.0465,0.0457,5.18e-06,0.286,0.752,103.051,audio_features,7jIFGkTBIK1UwWaEXMW2Nh,spotify:track:7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/tracks/7jIFGkTBIK1UwWaEXMW2Nh,https://api.spotify.com/v1/audio-analysis/7jIFGkTBIK1UwWaEXMW2Nh,266080,4
Five for Fighting,Superman (It's Not Easy),0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,spotify:track:3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693,4
Elton John,Lucy in the Sky With Diamonds,0.392,0.566,0,-8.127,1,0.0368,0.0889,7.6e-05,0.0676,0.538,164.11,audio_features,13JsYnkF16pHKuOFG6uI1C,spotify:track:13JsYnkF16pHKuOFG6uI1C,https://api.spotify.com/v1/tracks/13JsYnkF16pHKuOFG6uI1C,https://api.spotify.com/v1/audio-analysis/13JsYnkF16pHKuOFG6uI1C,377573,4
Rihanna,What's My Name?,0.689,0.784,2,-2.972,1,0.074,0.182,0,0.0843,0.561,99.954,audio_features,6DkXLzBQT7cwXmTyzAB1DJ,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/tracks/6DkXLzBQT7cwXmTyzAB1DJ,https://api.spotify.com/v1/audio-analysis/6DkXLzBQT7cwXmTyzAB1DJ,263173,4
Steppenwolf,Magic Carpet Ride,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,audio_features,4c4jJJoaiY21t2TyRZgdWS,spotify:track:4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/tracks/4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/audio-analysis/4c4jJJoaiY21t2TyRZgdWS,271573,4
Gabrielle,Dreams,0.744,0.632,9,-7.81,1,0.0317,0.0556,0,0.0973,0.542,98.755,audio_features,5DqrMSaG6KXa9PWlnnKJyb,spotify:track:5DqrMSaG6KXa9PWlnnKJyb,https://api.spotify.com/v1/tracks/5DqrMSaG6KXa9PWlnnKJyb,https://api.spotify.com/v1/audio-analysis/5DqrMSaG6KXa9PWlnnKJyb,226987,4
The Corrs,Breathless,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,audio_features,5OQGeJ1ceykovrykZsGhqL,spotify:track:5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/tracks/5OQGeJ1ceykovrykZsGhqL,https://api.spotify.com/v1/audio-analysis/5OQGeJ1ceykovrykZsGhqL,207507,4
Green Day,Wake Me Up When September Ends,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,audio_features,3ZffCQKLFLUvYM59XKLbVm,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,285653,4
Eiffel 65,Move Your Body,0.745,0.958,7,-9.664,1,0.0287,0.0813,0.324,0.533,0.96,129.962,audio_features,3cqZlRpC4lOnxUE7HE3N5k,spotify:track:3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/tracks/3cqZlRpC4lOnxUE7HE3N5k,https://api.spotify.com/v1/audio-analysis/3cqZlRpC4lOnxUE7HE3N5k,268864,4
Kay Starr,Rock 'n' Roll Waltz,0.549,0.478,5,-3.756,1,0.0286,0.82,0,0.356,0.748,104.302,audio_features,7te9DUttzNePdSlkIgSTdz,spotify:track:7te9DUttzNePdSlkIgSTdz,https://api.spotify.com/v1/tracks/7te9DUttzNePdSlkIgSTdz,https://api.spotify.com/v1/audio-analysis/7te9DUttzNePdSlkIgSTdz,178285,3
Roxette,Fading Like a Flower (Every Time You Leave),0.609,0.668,0,-5.738,1,0.026,0.195,0,0.219,0.319,105.419,audio_features,7qSd3WHSPUtmt6c36pwJaY,spotify:track:7qSd3WHSPUtmt6c36pwJaY,https://api.spotify.com/v1/tracks/7qSd3WHSPUtmt6c36pwJaY,https://api.spotify.com/v1/audio-analysis/7qSd3WHSPUtmt6c36pwJaY,230680,4
3T,Anything,0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,131.977,audio_features,2AtBXRPCZhtIqSGF5ap33B,spotify:track:2AtBXRPCZhtIqSGF5ap33B,https://api.spotify.com/v1/tracks/2AtBXRPCZhtIqSGF5ap33B,https://api.spotify.com/v1/audio-analysis/2AtBXRPCZhtIqSGF5ap33B,321000,4
Bette Midler,From a Distance,0.536,0.242,7,-11.716,1,0.0277,0.674,0,0.331,0.331,137.989,audio_features,48eiLW57CqSmCYNZRM2J8M,spotify:track:48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/tracks/48eiLW57CqSmCYNZRM2J8M,https://api.spotify.com/v1/audio-analysis/48eiLW57CqSmCYNZRM2J8M,276346,4
Metro Station,Shake It,0.618,0.955,4,-3.836,1,0.0798,0.00221,3.09e-06,0.486,0.79,150.034,audio_features,5619Ojc6t9evEEs3B7Drhe,spotify:track:5619Ojc6t9evEEs3B7Drhe,https://api.spotify.com/v1/tracks/5619Ojc6t9evEEs3B7Drhe,https://api.spotify.com/v1/audio-analysis/5619Ojc6t9evEEs3B7Drhe,179947,4
Cher,"Gypsies, Tramps & Thieves",0.494,0.842,0,-4.633,1,0.0348,0.378,0,0.0625,0.777,170.957,audio_features,2xq1I5pSnwzNQHtEWFetlA,spotify:track:2xq1I5pSnwzNQHtEWFetlA,https://api.spotify.com/v1/tracks/2xq1I5pSnwzNQHtEWFetlA,https://api.spotify.com/v1/audio-analysis/2xq1I5pSnwzNQHtEWFetlA,157800,4
Leona Lewis,Better in Time,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,audio_features,2iXBZ32Fz5VDCLeE0JIdX5,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5,234173,4
Matchbox Twenty,Bent,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,6fA7akEuTUL3dW1V0GELaZ,spotify:track:6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ,256133,4
The Hollies,"He Ain't Heavy, He's My Brother",0.309,0.441,7,-6.524,1,0.0291,0.409,1.73e-05,0.513,0.217,75.734,audio_features,41iPmvB2ogl3dzEHw9EZh0,spotify:track:41iPmvB2ogl3dzEHw9EZh0,https://api.spotify.com/v1/tracks/41iPmvB2ogl3dzEHw9EZh0,https://api.spotify.com/v1/audio-analysis/41iPmvB2ogl3dzEHw9EZh0,257840,4
Wings,Listen to What the Man Said,0.499,0.616,7,-8.325,1,0.0392,0.179,0.000151,0.552,0.622,113.254,audio_features,0SkpjIqhANcC2QQu8DIuwG,spotify:track:0SkpjIqhANcC2QQu8DIuwG,https://api.spotify.com/v1/tracks/0SkpjIqhANcC2QQu8DIuwG,https://api.spotify.com/v1/audio-analysis/0SkpjIqhANcC2QQu8DIuwG,240987,4
Eminem,We Made You,0.924,0.853,2,-1.203,1,0.0792,0.107,1.45e-06,0.129,0.67,114.003,audio_features,4UMTp91LHhvW33ol9ZQH0Q,spotify:track:4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/tracks/4UMTp91LHhvW33ol9ZQH0Q,https://api.spotify.com/v1/audio-analysis/4UMTp91LHhvW33ol9ZQH0Q,269613,4
Chuck Berry,Maybellene,0.756,0.768,0,-10.701,1,0.112,0.735,0,0.182,0.783,118.208,audio_features,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
Elvis Presley,Burning Love,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,audio_features,7zMUCLm1TN9o9JlLISztxO,spotify:track:7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/tracks/7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/audio-analysis/7zMUCLm1TN9o9JlLISztxO,170293,4
Patsy Cline,Crazy,0.471,0.021,10,-24.385,1,0.0366,0.931,1.19e-06,0.103,0.356,107.796,audio_features,3zpj9dvJABiyMrmLCPw6i8,spotify:track:3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/tracks/3zpj9dvJABiyMrmLCPw6i8,https://api.spotify.com/v1/audio-analysis/3zpj9dvJABiyMrmLCPw6i8,164573,3
Johnny Cash,Ring of Fire,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
The Zombies,Time of the Season,0.536,0.696,4,-6.818,0,0.0365,0.134,3.19e-06,0.287,0.683,117.179,audio_features,6hleUCx3E4gB2urwRvx1QT,spotify:track:6hleUCx3E4gB2urwRvx1QT,https://api.spotify.com/v1/tracks/6hleUCx3E4gB2urwRvx1QT,https://api.spotify.com/v1/audio-analysis/6hleUCx3E4gB2urwRvx1QT,214027,4
Boney M,Belfast,0.716,0.819,0,-6.88,1,0.0384,0.00643,0,0.0917,0.727,130.946,audio_features,0nT7ZeWXCX46OWvMYsycAX,spotify:track:0nT7ZeWXCX46OWvMYsycAX,https://api.spotify.com/v1/tracks/0nT7ZeWXCX46OWvMYsycAX,https://api.spotify.com/v1/audio-analysis/0nT7ZeWXCX46OWvMYsycAX,210440,4
